provincia_nombre,provincia_id,provincia_poblacion,circunscripcion_judicial_nombre,unidad_judicial_nombre,institucion_nombre,variable_nombre,variable_anio,variable_mes,variable_delito,variable_cantidad
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,5,Sin caratular,2
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,6,Abuso sexual,5
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,6,Amenazas,76
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,6,Daños,39
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,6,Homicidios dolosos,1
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,6,Homicidios dolosos - tentativa,1
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,6,Hurto,99
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,6,Hurto - tentativa,10
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,6,Lesiones culposas,5
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,6,Lesiones dolosas,56
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,6,Otros,96
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,6,Robo,127
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,6,Robo - tentativa,7
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,6,Sin caratular,3
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,7,Abuso sexual,8
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,7,Abuso sexual - tentativa,1
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,7,Amenazas,80
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,7,Daños,42
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,7,Hurto,74
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,7,Hurto - tentativa,5
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,7,Lesiones culposas,6
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,7,Lesiones dolosas,54
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,7,Lesiones dolosas - tentativa,1
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,7,Otros,124
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,7,Robo,108
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,7,Robo - tentativa,10
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,7,Sin caratular,3
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,8,Abuso sexual,8
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,8,Amenazas,65
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,8,Daños,51
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,8,Homicidios culposos,1
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,8,Homicidios dolosos,2
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,8,Hurto,99
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,8,Hurto - tentativa,6
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,8,Lesiones culposas,6
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,8,Lesiones dolosas,52
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,8,Lesiones dolosas - tentativa,1
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,8,Otros,88
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,8,Robo,141
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,8,Robo - tentativa,8
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,8,Sin caratular,1
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,9,Abuso sexual,6
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,9,Amenazas,87
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,9,Daños,51
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,9,Homicidios dolosos,3
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,9,Hurto,93
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,9,Hurto - tentativa,10
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,9,Lesiones culposas,6
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,9,Lesiones dolosas,63
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,9,Lesiones dolosas - tentativa,1
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,9,Otros,102
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,9,Robo,151
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,9,Robo - tentativa,17
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,9,Sin caratular,4
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,10,Abuso sexual,6
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,10,Amenazas,106
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,10,Amenazas,1
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,10,Daños,37
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,10,Homicidios dolosos,1
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,10,Hurto,106
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,10,Hurto - tentativa,21
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,10,Lesiones culposas,9
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,10,Lesiones dolosas,81
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,10,Lesiones dolosas - tentativa,1
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,10,Otros,111
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,10,Robo,159
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,10,Robo - tentativa,23
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,10,Sin caratular,1
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,11,Abuso sexual,10
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,11,Amenazas,66
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,11,Amenazas,1
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,11,Daños,35
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,11,Hurto,80
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,11,Hurto - tentativa,7
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,11,Lesiones culposas,5
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,11,Lesiones dolosas,48
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,11,Otros,55
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,11,Robo,101
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,11,Robo - tentativa,16
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,11,Sin caratular,2
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,12,Abuso sexual,8
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,12,Amenazas,80
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,12,Daños,43
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,12,Daños - tentativa,1
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,12,Hurto,89
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,12,Hurto - tentativa,16
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,12,Lesiones culposas,14
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,12,Lesiones dolosas,56
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,12,Lesiones dolosas - tentativa,1
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,12,Otros,76
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,12,Robo,99
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,12,Robo - tentativa,15
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,12,Sin caratular,1
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos con archivo general,2014,1,Todos,245
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos con archivo general,2014,2,Todos,127
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos con archivo general,2014,3,Todos,135
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos con archivo general,2014,4,Todos,77
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos con archivo general,2014,5,Todos,235
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos con archivo general,2014,6,Todos,124
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos con archivo general,2014,7,Todos,142
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos con archivo general,2014,8,Todos,94
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos con archivo general,2014,9,Todos,118
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos con archivo general,2014,10,Todos,174
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos con archivo general,2014,11,Todos,133
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos con archivo general,2014,12,Todos,37
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos con archivo por conciliación,2014,1,Todos,1
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos con archivo por conciliación,2014,2,Todos,2
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos con archivo por conciliación,2014,3,Todos,2
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos con archivo por conciliación,2014,4,Todos,7
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos con archivo por conciliación,2014,5,Todos,2
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos con archivo por conciliación,2014,6,Todos,1
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos con archivo por conciliación,2014,8,Todos,4
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos con archivo por conciliación,2014,9,Todos,2
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos con archivo por conciliación,2014,10,Todos,5
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos con archivo por conciliación,2014,11,Todos,1
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos con archivo por conciliación,2014,12,Todos,1
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos con audiencia de imputación,2014,1,Todos,10
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos con audiencia de imputación,2014,2,Todos,4
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos con audiencia de imputación,2014,3,Todos,5
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos con audiencia de imputación,2014,4,Todos,7
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos con audiencia de imputación,2014,5,Todos,10
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos con audiencia de imputación,2014,6,Todos,5
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos con audiencia de imputación,2014,7,Todos,10
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos con audiencia de imputación,2014,8,Todos,9
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos con audiencia de imputación,2014,9,Todos,12
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos con audiencia de imputación,2014,10,Todos,12
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos con audiencia de imputación,2014,11,Todos,15
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos con audiencia de imputación,2014,12,Todos,15
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos con requerimiento de elevación a juicio,2014,2,Todos,5
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos con requerimiento de elevación a juicio,2014,3,Todos,2
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos con requerimiento de elevación a juicio,2014,5,Todos,1
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos con requerimiento de elevación a juicio,2014,6,Todos,3
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos con requerimiento de elevación a juicio,2014,7,Todos,1
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos con requerimiento de elevación a juicio,2014,8,Todos,3
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos con requerimiento de elevación a juicio,2014,9,Todos,2
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos con requerimiento de elevación a juicio,2014,10,Todos,7
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos con requerimiento de elevación a juicio,2014,11,Todos,3
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos con requerimiento de elevación a juicio,2014,12,Todos,10
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos con resolución de desestimación de denuncia,2014,1,Todos,30
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos con resolución de desestimación de denuncia,2014,2,Todos,11
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos con resolución de desestimación de denuncia,2014,3,Todos,13
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos con resolución de desestimación de denuncia,2014,4,Todos,3
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos con resolución de desestimación de denuncia,2014,5,Todos,24
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos con resolución de desestimación de denuncia,2014,6,Todos,22
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos con resolución de desestimación de denuncia,2014,7,Todos,16
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos con resolución de desestimación de denuncia,2014,8,Todos,10
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos con resolución de desestimación de denuncia,2014,9,Todos,10
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos con resolución de desestimación de denuncia,2014,10,Todos,19
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos con resolución de desestimación de denuncia,2014,11,Todos,12
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos con resolución de desestimación de denuncia,2014,12,Todos,5
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento general - Resolución-,2014,1,Todos,1
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento general - Resolución-,2014,2,Todos,2
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento general - Resolución-,2014,3,Todos,10
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento general - Resolución-,2014,5,Todos,4
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento general - Resolución-,2014,6,Todos,13
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento general - Resolución-,2014,7,Todos,3
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento general - Resolución-,2014,8,Todos,1
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento general - Resolución-,2014,9,Todos,5
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento general - Resolución-,2014,10,Todos,3
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento general - Resolución-,2014,11,Todos,5
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento general - Resolución-,2014,12,Todos,6
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento por criterio de oportunidad - Resolución-,2014,2,Todos,1
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento por criterio de oportunidad - Resolución-,2014,3,Todos,1
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento por criterio de oportunidad - Resolución-,2014,5,Todos,3
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento por criterio de oportunidad - Resolución-,2014,7,Todos,1
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento por criterio de oportunidad - Resolución-,2014,10,Todos,1
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento por criterio de oportunidad - Resolución-,2014,11,Todos,3
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento por extinción de la acción - Resolución-,2014,5,Todos,1
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos con suspensión de juicio a prueba - Resolución-,2014,7,Todos,1
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos con suspensión de juicio a prueba - Resolución-,2014,11,Todos,1
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados,2014,1,Todos,255
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados,2014,2,Todos,155
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados,2014,3,Todos,164
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados,2014,4,Todos,152
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados,2014,5,Todos,207
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados,2014,6,Todos,155
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados,2014,7,Todos,178
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados,2014,8,Todos,139
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados,2014,9,Todos,159
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados,2014,10,Todos,227
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados,2014,11,Todos,137
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados,2014,12,Todos,197
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados con autor identificado,2014,1,Todos,151
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados con autor identificado,2014,2,Todos,96
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados con autor identificado,2014,3,Todos,92
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados con autor identificado,2014,4,Todos,89
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados con autor identificado,2014,5,Todos,127
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados con autor identificado,2014,6,Todos,80
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados con autor identificado,2014,7,Todos,112
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados con autor identificado,2014,8,Todos,78
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados con autor identificado,2014,9,Todos,86
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados con autor identificado,2014,10,Todos,143
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados con autor identificado,2014,11,Todos,92
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados con autor identificado,2014,12,Todos,127
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados con autor no identificado,2014,1,Todos,104
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados con autor no identificado,2014,2,Todos,59
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados con autor no identificado,2014,3,Todos,72
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados con autor no identificado,2014,4,Todos,63
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados con autor no identificado,2014,5,Todos,80
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados con autor no identificado,2014,6,Todos,75
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados con autor no identificado,2014,7,Todos,66
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados con autor no identificado,2014,8,Todos,61
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados con autor no identificado,2014,9,Todos,73
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados con autor no identificado,2014,10,Todos,84
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados con autor no identificado,2014,11,Todos,45
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados con autor no identificado,2014,12,Todos,70
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,1,Abuso sexual,1
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,1,Amenazas,55
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,1,Daños,35
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,1,Homicidios culposos,1
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,1,Homicidios dolosos - tentativa,1
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,1,Hurto,41
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,1,Hurto - tentativa,1
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,1,Lesiones culposas,3
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,1,Lesiones dolosas,49
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,1,Lesiones dolosas - tentativa,1
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,1,Otros,51
Chubut,26,556319,Rawson,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,1,Robo,44
