provincia_nombre,provincia_id,provincia_poblacion,circunscripcion_judicial_nombre,unidad_judicial_nombre,institucion_nombre,variable_nombre,variable_anio,variable_mes,variable_delito,variable_cantidad
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Hurto,8
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Hurto,14
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Hurto,18
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Hurto,18
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Hurto,12
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Hurto,4
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Hurto,4
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Hurto,7
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Hurto,14
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Hurto,13
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Hurto,16
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Hurto - tentativa,1
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Hurto - tentativa,1
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Hurto - tentativa,1
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Lesiones culposas,6
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Lesiones culposas,4
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Lesiones culposas,2
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Lesiones culposas,2
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Lesiones culposas,1
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Lesiones culposas,1
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Lesiones culposas,1
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Lesiones culposas,7
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Lesiones culposas,3
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Lesiones culposas,2
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Lesiones culposas,8
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Lesiones culposas,5
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Lesiones culposas,3
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Lesiones culposas,2
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Lesiones culposas,4
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Lesiones culposas,1
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Lesiones culposas,1
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Lesiones culposas,7
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Lesiones culposas,4
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Lesiones culposas,7
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Lesiones culposas,1
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Lesiones culposas,5
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Lesiones culposas,5
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Lesiones culposas,4
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Lesiones culposas,12
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Lesiones culposas,3
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Lesiones culposas,3
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Lesiones culposas,3
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Lesiones culposas,9
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Lesiones culposas,1
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Lesiones dolosas,3
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Lesiones dolosas,7
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Lesiones dolosas,3
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Lesiones dolosas,3
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Lesiones dolosas,2
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Lesiones dolosas,6
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Lesiones dolosas,7
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Lesiones dolosas,4
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Lesiones dolosas,5
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Lesiones dolosas,3
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Lesiones dolosas,4
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Lesiones dolosas,6
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Lesiones dolosas,3
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Lesiones dolosas,4
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Lesiones dolosas,6
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Lesiones dolosas,7
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Lesiones dolosas,3
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Lesiones dolosas,4
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Lesiones dolosas,6
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Lesiones dolosas,5
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Lesiones dolosas,12
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Lesiones dolosas,6
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Lesiones dolosas,3
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Lesiones dolosas,6
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Lesiones dolosas,6
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Lesiones dolosas,4
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Lesiones dolosas,7
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Lesiones dolosas,8
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Lesiones dolosas,2
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Otros,18
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Otros,9
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Otros,9
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Otros,19
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Otros,13
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Otros,8
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Otros,6
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Otros,2
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Otros,4
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Otros,7
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Otros,8
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Otros,12
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Otros,5
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Otros,3
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Otros,8
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Otros,6
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Otros,11
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Otros,12
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Otros,7
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Otros,12
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Otros,3
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Otros,14
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Otros,2
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Otros,7
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Otros,12
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Otros,13
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Otros,6
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Otros,8
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Otros,3
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Otros,5
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Otros,17
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Robo,14
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Robo,12
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Robo,13
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Robo,11
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Robo,4
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Robo,7
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Robo,12
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Robo,14
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Robo,12
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Robo,10
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Robo,4
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Robo,6
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Robo,5
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Robo,6
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Robo,6
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Robo,12
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Robo,5
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Robo,11
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Robo,12
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Robo,10
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Robo,6
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Robo,12
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Robo,8
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Robo,8
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Robo,9
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Robo,5
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Robo,8
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Robo,3
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Robo,9
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Robo,12
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Robo,11
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Robo - tentativa,3
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Robo - tentativa,2
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Robo - tentativa,1
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Robo - tentativa,1
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Robo - tentativa,1
Mendoza,50,1907045,n/a,Capital,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,12,Robo - tentativa,1
Mendoza,50,1907045,n/a,Especial,Ministerio Público Fiscal,Cantidad de casos con audiencia de imputación,2016,1,Todos,8
Mendoza,50,1907045,n/a,Especial,Ministerio Público Fiscal,Cantidad de casos con audiencia de imputación,2016,2,Todos,22
Mendoza,50,1907045,n/a,Especial,Ministerio Público Fiscal,Cantidad de casos con audiencia de imputación,2016,3,Todos,26
Mendoza,50,1907045,n/a,Especial,Ministerio Público Fiscal,Cantidad de casos con audiencia de imputación,2016,4,Todos,27
Mendoza,50,1907045,n/a,Especial,Ministerio Público Fiscal,Cantidad de casos con audiencia de imputación,2016,5,Todos,30
Mendoza,50,1907045,n/a,Especial,Ministerio Público Fiscal,Cantidad de casos con audiencia de imputación,2016,6,Todos,24
Mendoza,50,1907045,n/a,Especial,Ministerio Público Fiscal,Cantidad de casos con audiencia de imputación,2016,7,Todos,19
Mendoza,50,1907045,n/a,Especial,Ministerio Público Fiscal,Cantidad de casos con audiencia de imputación,2016,8,Todos,34
Mendoza,50,1907045,n/a,Especial,Ministerio Público Fiscal,Cantidad de casos con audiencia de imputación,2016,9,Todos,33
Mendoza,50,1907045,n/a,Especial,Ministerio Público Fiscal,Cantidad de casos con audiencia de imputación,2016,10,Todos,18
Mendoza,50,1907045,n/a,Especial,Ministerio Público Fiscal,Cantidad de casos con audiencia de imputación,2016,11,Todos,12
Mendoza,50,1907045,n/a,Especial,Ministerio Público Fiscal,Cantidad de casos con audiencia de imputación,2016,12,Todos,14
Mendoza,50,1907045,n/a,Especial,Ministerio Público Fiscal,Cantidad de casos con requerimiento de elevación a juicio,2016,1,Todos,1
Mendoza,50,1907045,n/a,Especial,Ministerio Público Fiscal,Cantidad de casos con requerimiento de elevación a juicio,2016,2,Todos,9
Mendoza,50,1907045,n/a,Especial,Ministerio Público Fiscal,Cantidad de casos con requerimiento de elevación a juicio,2016,3,Todos,11
Mendoza,50,1907045,n/a,Especial,Ministerio Público Fiscal,Cantidad de casos con requerimiento de elevación a juicio,2016,4,Todos,15
Mendoza,50,1907045,n/a,Especial,Ministerio Público Fiscal,Cantidad de casos con requerimiento de elevación a juicio,2016,5,Todos,17
Mendoza,50,1907045,n/a,Especial,Ministerio Público Fiscal,Cantidad de casos con requerimiento de elevación a juicio,2016,6,Todos,12
Mendoza,50,1907045,n/a,Especial,Ministerio Público Fiscal,Cantidad de casos con requerimiento de elevación a juicio,2016,7,Todos,3
Mendoza,50,1907045,n/a,Especial,Ministerio Público Fiscal,Cantidad de casos con requerimiento de elevación a juicio,2016,8,Todos,18
Mendoza,50,1907045,n/a,Especial,Ministerio Público Fiscal,Cantidad de casos con requerimiento de elevación a juicio,2016,9,Todos,17
Mendoza,50,1907045,n/a,Especial,Ministerio Público Fiscal,Cantidad de casos con requerimiento de elevación a juicio,2016,10,Todos,17
Mendoza,50,1907045,n/a,Especial,Ministerio Público Fiscal,Cantidad de casos con requerimiento de elevación a juicio,2016,11,Todos,46
Mendoza,50,1907045,n/a,Especial,Ministerio Público Fiscal,Cantidad de casos con requerimiento de elevación a juicio,2016,12,Todos,8
Mendoza,50,1907045,n/a,Especial,Ministerio Público Fiscal,Cantidad de casos con requerimiento juicio abreviado,2016,3,Todos,5
Mendoza,50,1907045,n/a,Especial,Ministerio Público Fiscal,Cantidad de casos con requerimiento juicio abreviado,2016,4,Todos,1
Mendoza,50,1907045,n/a,Especial,Ministerio Público Fiscal,Cantidad de casos con requerimiento juicio abreviado,2016,5,Todos,3
Mendoza,50,1907045,n/a,Especial,Ministerio Público Fiscal,Cantidad de casos con requerimiento juicio abreviado,2016,6,Todos,1
Mendoza,50,1907045,n/a,Especial,Ministerio Público Fiscal,Cantidad de casos con requerimiento juicio abreviado,2016,8,Todos,8
Mendoza,50,1907045,n/a,Especial,Ministerio Público Fiscal,Cantidad de casos con requerimiento juicio abreviado,2016,11,Todos,2
Mendoza,50,1907045,n/a,Especial,Ministerio Público Fiscal,Cantidad de casos con requerimiento juicio abreviado,2016,12,Todos,1
Mendoza,50,1907045,n/a,Especial,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento general - Resolución-,2016,1,Todos,1
Mendoza,50,1907045,n/a,Especial,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento general - Resolución-,2016,2,Todos,13
Mendoza,50,1907045,n/a,Especial,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento general - Resolución-,2016,3,Todos,8
Mendoza,50,1907045,n/a,Especial,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento general - Resolución-,2016,4,Todos,7
Mendoza,50,1907045,n/a,Especial,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento general - Resolución-,2016,5,Todos,3
Mendoza,50,1907045,n/a,Especial,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento general - Resolución-,2016,6,Todos,12
Mendoza,50,1907045,n/a,Especial,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento general - Resolución-,2016,7,Todos,10
Mendoza,50,1907045,n/a,Especial,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento general - Resolución-,2016,8,Todos,4
Mendoza,50,1907045,n/a,Especial,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento general - Resolución-,2016,9,Todos,4
Mendoza,50,1907045,n/a,Especial,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento general - Resolución-,2016,10,Todos,2
Mendoza,50,1907045,n/a,Especial,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento general - Resolución-,2016,11,Todos,1
Mendoza,50,1907045,n/a,Especial,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento general - Resolución-,2016,12,Todos,2
Mendoza,50,1907045,n/a,Especial,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento por criterio de oportunidad - Resolución-,2016,2,Todos,3
Mendoza,50,1907045,n/a,Especial,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento por criterio de oportunidad - Resolución-,2016,3,Todos,6
Mendoza,50,1907045,n/a,Especial,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento por criterio de oportunidad - Resolución-,2016,4,Todos,4
Mendoza,50,1907045,n/a,Especial,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento por criterio de oportunidad - Resolución-,2016,5,Todos,5
Mendoza,50,1907045,n/a,Especial,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento por criterio de oportunidad - Resolución-,2016,6,Todos,2
Mendoza,50,1907045,n/a,Especial,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento por criterio de oportunidad - Resolución-,2016,7,Todos,2
Mendoza,50,1907045,n/a,Especial,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento por criterio de oportunidad - Resolución-,2016,8,Todos,8
Mendoza,50,1907045,n/a,Especial,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento por criterio de oportunidad - Resolución-,2016,9,Todos,9
Mendoza,50,1907045,n/a,Especial,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento por criterio de oportunidad - Resolución-,2016,10,Todos,3
Mendoza,50,1907045,n/a,Especial,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento por criterio de oportunidad - Resolución-,2016,11,Todos,10
Mendoza,50,1907045,n/a,Especial,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento por criterio de oportunidad - Resolución-,2016,12,Todos,18
Mendoza,50,1907045,n/a,Especial,Ministerio Público Fiscal,Cantidad de casos con suspensión de juicio a prueba - Resolución-,2016,2,Todos,2
Mendoza,50,1907045,n/a,Especial,Ministerio Público Fiscal,Cantidad de casos con suspensión de juicio a prueba - Resolución-,2016,10,Todos,3
Mendoza,50,1907045,n/a,Especial,Ministerio Público Fiscal,Cantidad de casos con suspensión de juicio a prueba - Resolución-,2016,11,Todos,1
Mendoza,50,1907045,n/a,Especial,Ministerio Público Fiscal,Cantidad de casos iniciados,2016,1,Todos,22
Mendoza,50,1907045,n/a,Especial,Ministerio Público Fiscal,Cantidad de casos iniciados,2016,2,Todos,38
Mendoza,50,1907045,n/a,Especial,Ministerio Público Fiscal,Cantidad de casos iniciados,2016,3,Todos,54
Mendoza,50,1907045,n/a,Especial,Ministerio Público Fiscal,Cantidad de casos iniciados,2016,4,Todos,49
Mendoza,50,1907045,n/a,Especial,Ministerio Público Fiscal,Cantidad de casos iniciados,2016,5,Todos,51
Mendoza,50,1907045,n/a,Especial,Ministerio Público Fiscal,Cantidad de casos iniciados,2016,6,Todos,51
Mendoza,50,1907045,n/a,Especial,Ministerio Público Fiscal,Cantidad de casos iniciados,2016,7,Todos,21
Mendoza,50,1907045,n/a,Especial,Ministerio Público Fiscal,Cantidad de casos iniciados,2016,8,Todos,55
Mendoza,50,1907045,n/a,Especial,Ministerio Público Fiscal,Cantidad de casos iniciados,2016,9,Todos,29
Mendoza,50,1907045,n/a,Especial,Ministerio Público Fiscal,Cantidad de casos iniciados,2016,10,Todos,4
Mendoza,50,1907045,n/a,Especial,Ministerio Público Fiscal,Cantidad de casos iniciados,2016,11,Todos,139
Mendoza,50,1907045,n/a,Especial,Ministerio Público Fiscal,Cantidad de casos iniciados,2016,12,Todos,9
Mendoza,50,1907045,n/a,Especial,Ministerio Público Fiscal,Cantidad de casos iniciados con autor identificado,2016,1,Todos,6
Mendoza,50,1907045,n/a,Especial,Ministerio Público Fiscal,Cantidad de casos iniciados con autor identificado,2016,2,Todos,6
Mendoza,50,1907045,n/a,Especial,Ministerio Público Fiscal,Cantidad de casos iniciados con autor identificado,2016,3,Todos,7
Mendoza,50,1907045,n/a,Especial,Ministerio Público Fiscal,Cantidad de casos iniciados con autor identificado,2016,4,Todos,15
Mendoza,50,1907045,n/a,Especial,Ministerio Público Fiscal,Cantidad de casos iniciados con autor identificado,2016,5,Todos,7
Mendoza,50,1907045,n/a,Especial,Ministerio Público Fiscal,Cantidad de casos iniciados con autor identificado,2016,6,Todos,4
Mendoza,50,1907045,n/a,Especial,Ministerio Público Fiscal,Cantidad de casos iniciados con autor identificado,2016,8,Todos,5
Mendoza,50,1907045,n/a,Especial,Ministerio Público Fiscal,Cantidad de casos iniciados con autor identificado,2016,9,Todos,1
Mendoza,50,1907045,n/a,Especial,Ministerio Público Fiscal,Cantidad de casos iniciados con autor identificado,2016,10,Todos,1
Mendoza,50,1907045,n/a,Especial,Ministerio Público Fiscal,Cantidad de casos iniciados con autor identificado,2016,11,Todos,5
Mendoza,50,1907045,n/a,Especial,Ministerio Público Fiscal,Cantidad de casos iniciados con autor identificado,2016,12,Todos,2
Mendoza,50,1907045,n/a,Especial,Ministerio Público Fiscal,Cantidad de casos iniciados con autor no identificado,2016,1,Todos,16
